text,category
"
Кваліфіковане якісне обслуговування
",Hotline
"
Я живу в Виннице, клиенткой банка сначала была моя мама, потом я и теперь моя дочь.Деньги у нас небольшие, но никогда проблем ни с банком, ни кс его коллективом не было.Даже во времена бурной оранжевой революции и майдана нас не подводили, надёжность его проверена десятком лет.Если так будет и дальше, то простые люди смогут сохранить хоть какую-то копейку.Удачи.
",Hotline
"
Оформили ещё в 16 году карту зарплатную и не оповестили о кредитном лимите 
3 года пользовалась и сейчас перестала 
Позвонили и сказали, что я должна выплатить кредитный лимит. Пришла в отделение и сказали что 3 года накапливался процент. Сотрудники Размахнули руками и сказали что ничего сделать не могут и ничего сделать.
",Hotline
"
Я шесть лет являюсь постоянным клиентом Сбербанка-всегда получал прекрасное обслуживание, хорошие условия по депозитам.Спасибо руководству за отличную организацию работы.Вежливый и высокопрофессиональный персонал отлично выполняет работу-после визитов к Вам-всегда хорошее настроение.Желаю Вам успехов!
",Hotline
"
Недавно позвонили из банка и сказали, что если я не пользуюсь своим карточным счетом — то его лучше закрыть, т.к. будет списана ежегодная комиссия (~400грн). Я им действительно не пользуюсь, т.к. эту карту мне «втюхали» при открытии ФОП счета. Попросили прийти в отделение и закрыть счет.

Первый раз мне отказали в закрытии счета т.к. я не взял с собой паспорт- о чем меня никто не предупреждал. Никакие другие документы им почему-то не подходят. В нормальных банках уже давно никуда ходить не нужно и все делается в приложении. Пришлось уйти ни с чем потеряв час своего времени.

По этому поводу позвонил на поддержку — сказал о том, что нужно предупреждать что с собой нужно нести определенные документы, на что в поддержке меня просто проигнорировали.

Пришел второй раз в банк — оказалось что на карте есть задолженность за СМС оповещения и нужно ее оплатить.
Ок, без проблем, подхожу к кассе и… БАНК НЕ ПРИНИМАЕТ КАРТЫ. Получается что теперь мне нужно опять бегать туда-сюда, искать банкомат, терять свое время и стоять в очередях. 
Вместо того, чтобы в первый раз когда я пришел — персонал\служба поддержки попытались бы разобраться что за карта, почему закрываю, что мне нужно сделать чтобы наверняка закрыть ее — банк. не принимает. карты. 

Служба поддержки это вообще отдельная история — на том конце трубки девушка сказала что украсиб работает именно так и никак по другому — бегайте дальше, теряйте свое время, и вообще — она мне «сочувствует» что у меня нету 10 грн заплатить долг. Серьезно? Общение было в таком ключе, что раз я закрываю карту — то меня можно и на*** послать. Персонал отделения туда же — просили не говорить по телефону т.к. я мешаю клиентам банка (то-есть меня за клиента банка они уже не считают)

Такого хамства и ужасного отношения я давно не встречал.

Вывод — имея карту в моно \ привате — не ожидайте что у других банков все будет на таком же уровне.
",Hotline
"
10 марта 2020 г.обратился в отделение по вопросу, который не смогла решить персональный менеджер Ольга Евграфова и нач.отд.Ольга Хоменко в отд.4 на Хрещатике. Благодаря профессионализму персонального менеджера Тесленко Ирины, оформил все документы для решения вопроса, и получил развернутые ответы на вопросы, которые задавл сотрудникам и начальнику отд.4. Респект Ирине из 13 отд., мягко говоря… дизайлк двум Ольгам на Хрешатике отд 4. за работу.
",Hotline
"
Высокомерный, грубоватый, забывчивый персонал (не надейтесь, что Вам перезвонят), очень медленное обслуживание, очереди, нелогичные процедуры, будьте готовы приходить по несколько раз и потратить несколько часов на решение простых вопросов…
",Hotline
"
позвонила на горячую линию отп 09.03.2020 в 12:21 обьясняю девушке что украли телефон и документы
необходимо сменить номер телефона а то пошла просрочка из за этого.
эта девушка начала говорить дальше на украинском языке монотонным голосом я говорю я не понимаю общения на украинском на руском скажите она дальше как робот начала говорить заученую фразу 
пишу в бот телеграм меня отправляют в кц обслуживание прям кайф
клиенториентированости ноль
заиниересованости ноль
не берите кредиты этого банка!!! и вобще не пользуйтесь услугами
",Hotline
"
Меня интересует почему я не могу снять деньги в этом банке с карточки и загранпаспортом? Сегодня в банке отказали сказали что по загранпаспорту нельзя. Карта не вашего банка а европейского.По каким документам и распоряжение НБУ пользовалась кассирша что загранпаспорт стал не удостоверением личности на территории Украины.Хочу получить от банка документ Когда загранпаспорт стал не удостоверением личности на территории Украины.
Банк находится по адресу ул. Ришельевская, 11а время посещения 11.30 часов дата 20.2.2020 г.
",Hotline
"
Самый неадекватный банк из всех с которыми я имел дело. Каждый день мне звонят с разных номеров и пытаются впарить взять у них кредит и не доходит, что мне это не надо. Очень не советую когда-нибудь давать этому банку персональную информацию, потом будете жалеть.
",Hotline
"Добрый день. Нарештi вчора допиталася у працiвникiв банку суму, яку маю сплатити до погашения якоicь комiсii по кредиту. Вчора сплатила 10.21.44., назвали суму 720, 89, сьогоднi телефонную, знову в мicто Рiвне, хочу допитатися, чи уже все погашено, не можуть сказать, питають, а з ким розмовляла, хоча самi нiколи не представляються. Позвонить знову. Поихати в Рiвне не маю змоги. Як менi пояснили, поки не прииду, буду платить якусь комисию, бо нi поштою, нi електронкою довiдки про погашения кредиту не висилають. Це повага до клиента? Ще сьогоднi якiсь смс про недотримання умов договору, хоча в пятницу казались, шо кредит погашено.",Hotline
"Як перенести онлайн банкінг з одного телефона на інший? 
Коли завантажую додаток на новий телефон то є опція тільки отримати нову картку…",Hotline
"
Ситуация, обманули в интернете, вводом в заблуждение выдурили в парне 30 тысяч, написал в полицию и написал монобанку на оспаривание (чарджбек) сначала они отрицали это, говорили что у них чарджбек не возможен, потом как наехал на них согласились, по их запросу предоставил всю информацию, все доказательства, скрин заявления в полицию диалоги и т. д, даже написал им коды VISA (причины оспаривания) из платежной системы visa, они все приняли сказали ожидать, и тут ситуация, две недели заявка в работе, заявка на анализе у сотрудников, за это время мошейники изменили банки, закрылись и заново открылись, а у них сотрудники до сих пор «анализируют»и не предпринял до сих пор ни каких мер, в итоге уже шансов 0 (хотя я им предоставил всего в достаточном количестве, проделал даже за них их работу, указал им законы, основания для возврата платежей, и без спорные доказательства мошенничества и не законности организации) 
Итог, деньги свои я уже не верну. Отозвал заявление на оспартвание, закрыл у них счета, попрощался мысленно с деньгами. Рад что закрыл карты, и жалею что пользовался этим банком. Не ожидал от них. На секундочку, я предприниматель оборот по карте по 50-100 тысяч в месяц был в их банке
",Hotline
"Доброго дня! Чи можна наразі зареєструватися в Приват24 без наявності картки Приватбанку з метою оформлення віртуальної картки для виплат (у чаті на сайті мені не відповіли). На сайті https://next.privat24.ua/ в моєму ноутбуці (Windows 7, 64-bit) взагалі немає «Реєстрація», тільки «Вхід» з № телефону. Після декілька спроб введення № телефону та отриманого коду з смс, у мене висвічується вікно для реєстрації з вимогою ввести ПІН-код картки, якої в мене нажаль нема (у відділенні м. Миколаєва (вул. Озерна, 13/2) мені відмовили у видачі пластикової КДВ без кредитної картки, яка мені зовсім не потрібна). Може я щось роблю не так чи нова версія Приват24 в Windows 7 не працює (пробувала очищати історію і кеш – не допомогло), чи вже немає такої можливості взагалі? Дякую!",Hotline
"Чи можу я оформити у вашому банку карту для виплат, для того, щоб отримувати грошові перекази з Росії?",Hotline
"
Плюсы:
+ вежливые и компетентные сотрудники
+ оперативность в решении вопроса
+ очень аккуратное отделение (приятно находиться)

Минусы:
— заявленные на вебсайте условия по кредитованию не соответствуют тем, что есть в реальности
— в 21 столетии нужно ехать в отделение, чтобы узнать действующие условия по кредитованию (зачем же тогда сайт, телефон и пр.??)
",Hotline
"Здравствуйте. Я уже писал в службу поддержки, но все же хочу еще раз переспросить. Покупал товар в магазине Allo, в тот же день его вернул. Возврат делали на карточку Monobank 7 марта, сказали это займет три банковских дня. Сейчас 13 марта, денег нет. В сообщении поддержки ответили следующее: «На данный момент средства зарезервированы торговой точкой. Время резервирования может составлять от 1 до 11 дней. Максимальное время выхода блокированной суммы из резерва произойдет на 12 сутки.». Как это понимать? ",Hotline
"
Получаю зарплату в банке. Проблем никогда небыло. Регулярно пользуюсь депозитами, которые в основном оформляю через интернет банкинг. Доверяю суммы 200+.В общем за 10 лет сотрудничества только положительный отзыв.
",Hotline
"
Держали депозит в валюте, все было хорошо, проценты шли. Упал депозит на карту и тут начались карусели. Сначала говорили, что надо заказать деньги, чтобы их получить. Но всю сумму заказать невозможно. Мы были вынуждены ходить по отделениям и просить просто выдать по копейке. Это просто отвратительно. В одном банке на замечание, почему если в кассе лежит больше, нам не дают наши деньги ответили 'имейте совесть'. Имейте совесть, серьёзно?? Почему свои деньги я вынуждена выклянчивать, а банк держит их в заложниках. Кстати забрать по курсу в гривне депозит тоже на отрез отказались!!! Категорически не рекомендую!!! Свои деньги не заберёте, зато вас ещё упрекнут в том, что хотите взять своё!!!
",Hotline
как платить кредит на новый расчетный счет с учетом системы IBAN,Hotline
"Як відмовитися від замовлення карти, не забираючи її?",Hotline
Укрсиб… Придумал интересную комиссию за услугу обслуживания кредита при просрочке платежа… Почему этой комиссии нет в паспорте кредита… И если это услуга… То почему нет согласия на её подключения… Почему эта услуга указывается в додатке номер один… ,Hotline
"Здраствуйте мне нужно решить вопрос по выплате за кредит я не в состояние его выплатить давайте найдём какой то компромис даже после реструктаризации мне не будет чем платить так как я мама в декрете и получаю пенсию по инвалидности мне прейдётся все средства отдавать на погашение кредита, а жить тогда как с маленьким ребёнком да ещё и на работу не смогу устроиться после операции котороя была летом, давайте найдём какое то решение может ограничиться минимальной одноразовой выплатой но не 17000грн где мне взять такие деньги или половину пенсии отдавать",Hotline
"Пидскажить як мени онлайн прывязаты номер тилифона до карточкы
",Hotline
на 7 км（рынок）найдена карта КаринаКотлиарова 4149 *** 3923,Hotline
"Я, действующий военнослужащий, 19.12.2018 оформил кредит в АТ « БАНК КРЕДИТ ДНІПРО», 
договор № 22031000101856, досрочно его погасил 15.11.19. До того 28.10.19 написал заявление, приложил копии всех необходимых документов, о пересмотре % по кредиту в соответствии с Законом Украины « Про соц. і прав. захист військовосл.… від 20.12. 19991р. № 2011-ХІІ» и дополнении к закону Закон від 20.05.2014 р. №1275-VІІ. 
На данный момент 05.12.19, ответа письменного не получил, а в центральном отделении г. Харьков по адресу ул.Свободы 12/16 сообщили в усной форме, при ответе на вопрос по пересчету %, что их пресчитали с момента подачи заявления т.е. с 28.10.19 по день погашения 15.11.19 и больше никаких пересчетов осуществлять не будут. Так как, со слов работника банка, заявление о списании процентов нужно было писать сразу после получения кредита и в таком случае мне пересчет был бы сделан за период с момента написания заявления.
Соответствуют ли действия требованиям документов на которые я ссылался выше.
Спасибо. Буду ждать ответ.",Hotline
"
Попал в неприятную ситуацию, срочно понадобились деньги. Снять с банкомата другого банка (приват) не удалось. На всю Винницу 2 банкомата эксим, в одном никогда нет денег, другой находится в тц, который работает до 21:00. Перевести деньги на другую карту у банка нет такой функции, у них как такового банкинга нет. В общем навязаная зарплатня карта худшего банка в мире. Я раньше думал что ощад плохой, ощад в сто раз лучше. Дно.
",Hotline
"
В отделении брал кредит наличными в размере 15 000, 8.04.19. Плачу уже практически 10 месяцев, два раза были просрочки, но вовремя погасил все с процентами. На данный момент в приложении указано, что сумма кредита составляет 15 100. Уважаемые, объясните мне, пожалуйста, как такое может быть, что кредит ни на копейку не погласился?? Ужасный банк!!!
",Hotline
Здравствуйте! Могу ли я узнать разблокировали ли мне счета ...? ,Hotline
"Я зробила оплату по кредиту 28.09, по графіку потрібно оплатити до 15.10.мені сьогодні прийшла см.про нагадування оплати по кредиту.як мені перевірити оплату, я зараз знаходжуся за кордоном.дякую",Hotline
"Здравствуйте, интересует вопрос. Не могли бы ли вы перечислить все кредитные карты, которые доступны в данный момент для оформления в вашем банке?",Hotline
"
Столкнулся с фактом мошенничества одного из клиентов Сбербанка( Белякова Юля
5168 3708 6501 2409 ) На ОЛХ договорился с данным человеком о сделке и выслал предоплату в размере 200 грн. После чего данный человек удалил свой профиль с ОЛХ и связь с ним была потеряна(да, мой косяк но что есть, то есть)
",Hotline
"
Столкнулся в этом замечательном банке с множеством проблем.

Являюсь клиентом банка. С меня с недавних пор( 2 месяца) начали списывать комиссию за gsm банкинг. Хотя он у меня был отключен с самого начала пользования банком, и что самое главное, он до сих пор отключён. Обратился в онлайн поддержку. Там мне не смогли помочь, сказали что мне нужно звонить в банк, звонить!(21 век). Проблема в том, что я большую часть времени проживаю вне Украины. И нахожусь сейчас в роуминге. По этому звонить с украинской симки я не могу и не буду. Я позвонил в колл центр банка. И описал проблему. На что мне сказали, что я должен звонить обязательно с финансого номера. Я описал всю проблему. Что с меня списывают, комиссию, что я за границей, что хочу дистанционно решить этот вопрос. И тут меня 3й раз пульнули, чтоб я писал мэйл.И так я трачу деньги на какую-то ошибочную комиссию, я трачу деньги на звонок в Украину. И самое главное, я трачу своё время. Очень не доволен работой банка. Всё давно можно решить онлайн. У тут нужен звонок!.. 
Писал мэйл, в котором мне ответили, чтоб я снова звонил в банк! Пуляют из стороны в сторону, а решить ничего не могут. Позвонил, ещё раз всё описал. На что получил ответ, что и услуги то такой уже давно нет, что нет у них больше gsm банкинга, хотя комиссию за него они списывают, так и написанно в комиссии за gsm-банкинг. Теперь у них пуш уведомлениея. Которые нельзя отключить в приложении, потому что приложение не обновилось… браво.

Даже не смотрите в сторону этого банка.

Я хотел зарегистрировать жалобу. На что оператор колл центра сказала, что они не могу зарегистрировать жалобу, могу оставить пожелание)…
Я переживу… а вот банку недолго осталось с такими «услугами» которые подключают «втихую» и которые нельзя отключить!
",Hotline
"Доброго дня!
Ситуація така: вже скоро буде рік, як я отримала карту вашого банку (easypay) для оплати комуналки без відсотків. Так, як то була брехня і відсотки є, я картою не користуюся. Через деякий час простою мені приходить смс про заборгованість.
Вияснила, що це банк підключив послугу смс інформування. Причому на балансі карти нічого не мінялося (так, як нею не користуюся) і про підключення платної послуги банк не попередив.
Тепер мене атакують погрозливими смс про борг. 
Прошу розібратися в даній ситуації. Я не розумію чому за таке я маю платити. Чому мене не атакували смс, коли підключили ту послугу? Виходить, так хитро банк наживаються на клієнтах. Це шахрайство! ",Hotline
"
Почитав другие отзывы, я понял, что не первый жалобщик, но банк надлежащие выводы не делает. Мне также отказывали в потребительском кредите, хотя у меня зарплатная карточка этого банка! Сотрудники объясняли отказы тем, что «так решила система автоматически», видя, что у меня уже есть кредит в этом банке. Но мне оставался один платеж, а платил я с опережением графика! Да и ежемесячные платежи по новому кредиту никак меня не тяготили!
Однажды (это было 3 года назад) мне позвонили из банка и сказали, что моя карточка заблокирована. При этом сотрудник банка почему-то была довольно весела. Блокировка была по причине того, что я не явился своевременно в банк и не предоставил паспорт с новой фотографией (мне исполнилось тогда 45 лет). У супруги брата (она начальник отделения другого банка) я выяснил, что банк может пригласить для этого клиента, но блокировать доступ к личным средствам не имеет права! Это просто хамство… А если бы я в это время был в другом городе, в командировке… я бы остался без денег, не имея возможности даже купить обратный билет! 
Сегодня другой случай. В момент расплаты карточкой в продуктовом магазине мне сообщают, что на карточке не хватает средств. Как же так… у меня должно быть еще чуть больше тысячи… Выясняя, что случилось, я узнал, что несколькими днями ранее (когда я снимал в банкомате Привата личные средства — три раза по 1000 грн, итого — 3000 грн, что совпадает с данными из СМС-информирования) в банк поступили дополнительные ошибочные две заявки по 1000 грн. Мне пообещали вечером все деньги вернуть на счет. Но почему вечером? Почему сотрудники банка, которые уже увидели ошибку системы, не хотят ее исправить в ручном режиме немедленно? Почему банк считает возможным ограничивать мне доступ к личным средствам, постоянно ставит в неловкое положение? Банк крайне не надежный. Так нельзя относиться к клиентам, тем более — с карточками зарплатного проекта. Свинство!
",Hotline
"При активации новой карточки смс-кой на номер 9995 пришло сообщение:
CREDITDNIPRO. Помилка в номері картки, спробуйте ще
4-ре последних цифр из карточки вводил правильно. Или её нужно активировать в следующем месяце? До конца месяца ещё старая карточка работает. Или на следующие сутки?",Hotline
"
Открыла счет ФОП в этом банке в октябре 2019, но так случилось, что пользоваться им начала в марте.

Открыла картонную папочку, которую вручил банк при оформлении. Там 3 вкладыша: 
№1 — мои данные, номер счета и реквизиты банка
№2 — заявление на присоединение к расчетно кассовому обслуживанию
№3 — напоминание о фонде гарантирования вкладов.

Тарифов нет. Искала их в интернете, не нашла. (Вернее нашла, но как оказалось потом неверные.)
Движения по счету я не вижу. Попробовала загрузить приложения от банка доступные в интернете. Результата 0.

Позвонила в колл центр, там сказали, что эту информацию не дают, надо подойти в отделение.
Подошла в отделение, там сказали, что информацию о тарифах мне не могут дать без паспорта и ИНН.
Вернулась в отделение с паспортом и кодом.

Оказалось зачисления на счет не доходят и позависали в системе из за того что я давала некорректные реквизиты, копируя их с вкладыша №1 из папки. Оказывается, надо было взять номер счета с вкладыша №1, а ЕДРПОУ с вкладыша №2. Ладно.

На вопрос, как я могу видеть движение по счету, в отделении спросили: «А вы что не регистрировались в интернет банкинге? Ну так что ж вы хотите!» 
Как зарегистрироваться? — Подает заявку менеджер отделения, потом отправляет эту заявку в высшие инстанции банка. После одобрения мне должно прийти смс, срок ожидания 2 дня. Прошло 4 дня. Жду.

Так вот мой отзыв касается как раз об удобстве работы с банком для ФОП. 

Неужели так трудно Укргазбанку создать вкладыш №4? С самой необходимой информацией для практического пользования счетом (реквизиты, которые я должна давать людям, коды для регистрации в интернет банкинге, тарифы на заход и снятие средств, тарифы на обслуживание, условия использования счета по суммам ) ???

Я не увидела заинтересованности банка в работе с ФОП. Почему я должна ходить с блокнотиком в отделение по нескольку раз. Какой век на дворе Укргазбанка?

С нетерпением жду понедельника, надеюсь начну получать хоть какой то сервис от Укргазбанка в целом. Иначе придется искать другой, благо все переводы повозвращались отправителям после нервного ожидания.
",Hotline
"
Я клиентом Укрэксим с 2012-го года и хочу поделиться, почему мне не нравится этот банк.
1. У меня есть открытый валютный мультисчет. Когда я его открывал, с меня взяли некую сумму и как мне объяснил сотрудник банка, он у меня будет открыт постоянно, есть/пить не просит и платить за него больше будет не нужно. Месяца два назад, когда мне пришел перевод из-за рубежа, я спросил оператора по поводу счета, и, как оказалось, теперь если нет движения денег в течении года, будет регулярно сниматься какая-то сумма. Тоесть, я купил услугу, а потом не спрашивая меня условия этой услуги изменяются без согласования со мной. Мне даже смс не прислали… А почему тогда сразу не сделать плату по 1000 долларов в день и через год не подать в суд? Мне кажется, что разницы особой не будет.
2. Недель 5-6 назад мне нужно было отправить свифт перевод — 60 евро. Когда я пришел в родной банк, мне заявили, что минимальная комиссия 1400+ гривен! В банке П, я сделал этот перевод за 355 гривен! Мне кажется, что это крайне неадекватный разброс. В этот момент я задумался, что раз мне пришлось сделать карточку банка П для перевода, мне возможно стоит перейти в банк П. Но я же ленивый…
3. Сегодня наконец пришла зп. С хорошим настроением я пошел снять денег (а деньги сильно нужны). Знаете что? Два единственных банкомата в моем поселке оказались пустыми, а на вопрос, когда заправят банкоматы, оператор ответил, что заправяют только по будним дням. Итог — три дня, с пятницы до понедельника, нужно ждать кровно заработанных денег. Вроде деньги есть, но их нет. Пропали мои выходные и веселое празднование Дня Выборов. 
Есть ещё куча моментов, вроде оплаты абсолютно за все, даже проверить счет стоит денег, но про это и так часто пишут. В общем, сегодня я окончательно понял, что нужно идти в бухгалтерию и всеми правдами и не правдами просить меня перевести на другой банк (даже карта уже есть).
",Hotline
"
Подзвонив в кол-центер банку щоб взнати в яких банкоматах можна знімати кошти без комісії а оператор замість надати інформацію заблокірував картку.
",Hotline
"Уважаемый, ты реально глупый и не вкуриваешь, о чьих именно трусах идет речь? Или просто дурака валяешь?
",Hooligan
"В жизни бы не купил такое дорогое пиво... повседневные для жителей столицы вещи Да не повседневные они. Вон, у нас, когда родители приезжают, мы проводим им мощную культурную программу - ездим в горы, на океан, и т.д. Получается очень насыщенно. Но всё остальное время года мы это делаем намного реже. Повседневно - это метро, исторический центр (архитектура) и больший выбор всего (кнотеатров, театров, ВУЗов, магазинов, бизнесов). Ну и меньшая унылость.
",Hooligan
"Это у тебя подгорает в одном месте, видимо перцем намазали....
",Hooligan
"С каких пор неадекват - это оскорбление? На Пикабу тысячи таких комментариев, и модераторы, даже будучи призванными, их не удаляют. Я вас дураком не называл. Это был вопрос: ты дурак? . И опять же, таких вопросов на Пикабу тысячи, если не больше, вплоть до ты ебанутый? или ты долбоеб? - и они тоже не считаются оскорблением и не удаляются. Вы считаете оскорблением то, что тысячи раз до этого оскорблениями не считали. Если правила в одном случае работают, а в другом нет, то это что угодно, но не правила.
",Hooligan
"Диванный политолог слился, как обычно
",Hooligan
"21 век, как ты такой неграмотный?
",Hooligan
"ты грызун не забывай свою историю - как твоя великая грузия платила дань малолетними грузинскими пидарасиками для всех жопошников персии и турции.
",Hooligan
"И ещё один, какая же русня дегенераты пиздец просто.
",Hooligan
"Свобода слова,говоришь? Я ИМЕЛ ТВОЮ МАМАШУ ВО ВСЕ ЩЕЛИ! Это тоже свобода слова. И когда на улице кавказец при твоих друзьях или знакомых назовет тебя пидарасом,это тоже свобода слова. Свобода слова это палка о двух концах. Любая палка имеет другой конец,которым ты можешь получить по ебалу. Но ты очевидно школьник или студент-младшекурсник,или просто великовозрастный дебил,поэтому это для тебя неочевидно.
",Hooligan
"Значит, ты тут подскочил, как петух на жердочке, вскукарекнул, когда попросили пруф - слился и даже не извинился. Мне кажется, или в этой ситуации кто-то себя слегка неправильно ведет?
",Hooligan
"Ты явно не россиянин. Во первых ни одному россиянину не придёт в голову спрашивать чьё-то мнение по вопросу Крыма. А во вторых сегрегация людей при помощи вопроса Чей Крым это чисто холяцко-нацистский приёмчик. Палишься,порохобот. Ну и в третьих - у нас свободная страна и каждый имеет право на своё собственное мнение по любым вопросам. У нас даже один кандидат в президенты открыто заявлял что Крым надо вернуть Украине
",Hooligan
"Убогий, как тебе, говнюку, не повезло в жизни, кругом говно и наркоманы. Живи дальше и злобствуй и плюйся своей ядовитой слюной. Побольше желчи вырабатывай - быстрей сдохнешь.
",Hooligan
"пруф или пи..бол шарлатан)
",Hooligan
"А ты кто такой?Иди отседова
",Hooligan
"Ладно, ты обсерился, я тебя понял. Можешь уходить.
",Hooligan
"Азахха какая ржачная вата всу напали на донбасс аххаха это примерно как армия помойсраши напала на тульскую область .Чел обратись в медицинское учреждение, пупкинизм головного мозга уже лечат,даже усугубленный христанутостью
",Hooligan
