text,category
"
при открыти поточного рахунку фізичної особи почему-то не спросили и не забили в анкету кодовое слово. теперь по горячей линии без кодового слова я не могу получить никакой информации по счету. для записи в анкету кодового слова мне опять нужно идти в отделение банка
",Negative
"
Добрый вечер, а всё таки действительно подключение не защищены, скрин во вложении .,… настораживает
https://i.paste.pics/6553f1ad4455c5eeebbd5f2017a26f72.png
",Negative
"
С недавних пор перестал открываться сайт банка в телефоне в браузере Chrome. Банк не информирует клиентов, что проблема на стороне банка, а не браузера. Вместо того, чтобы по-нормальному решить вопрос с сертификатом, операторы колл-центра (нужно еще догадаться туда позвонить) предлагают пользоваться другим браузером.
",Negative
"
При оформлении долларового депозита 13.11.2018 (совпало случайно или нет) был открыт долларовый счет, который был пополнен в тот же день и сумма с него переведена на депозитный счет (есть бумажные квитанции и SMS сообщения). Интересно, что SMS пришло через 2 часа после фактического внесения денег в кассу — своевременное уведомление залог безопасности, но это не про Универсал Банк. Или просто забыли провести и фактически операцию провели позже.
15.11.2018 подключился к интернет-банкингу и в истории операций по текущему и депозитному счетам нет операций (есть два принскрина), нет возможности выбрать период больше даты регистрации в системе по депозитному счету. О выгрузке выписки и речи нет, так как её просто нет. Я думал Альфа-Банк каменный век, но Универсал Банк умудрился его обогнать в технологическом плане в обратную сторону.
Интересная ситуация получается — волшебным образом есть депозит, но нет ни одной операции по счетам.
Служба поддержки ушла в себя и не вернулась с ответом на эти вопросы — за свои слова не отвечает и время соединения 20 минут и обратной связи умиляет. Компетенция и оперативность в решении вопросов «0» — все время переводят стрелки (звонок в 9:47 и 10:37 16.11.2018) — сейчас в техническом отделе что-то смотрят.
В отделении нет приоритета на внесение депозита в кассу — мило сидеть и ждать, когда придет твоя очередь, когда не знаешь заранее об этом и не занял её заранее.
При оформлении депозита на пол года сотрудника, который его оформлял, не смутила длительность 171 день и только после замечания она была исправлена на 181 календарный день вместе с датой возврата. На просьбу предоставить доверенность на подписанта был получен ответ — это внутренний документ, но после моего разъяснения была показана сканкопия на мониторе — можно было и оригинал предоставить — вы же паспорт и код клиента требуете в оригинале.
Навязывание карты клиенту, тем более долларовой, при открытии депозита, считаю навязыванием услуг — я об этом не просил в заявлении и не буду её забирать через 10 дней, что тоже очень удобно для клиента. Мне сказали, что отказаться в момент открытия счета нельзя — это бред и ваше виденье этого вопроса.
Поменять контактную информацию (e-mail) оперативно нельзя — со слов сотрудника отделения. Только на следующий день отобразиться для распечатки в документах.
Слово пароль для обращения в контак-центр никто не уточнил при открытии счета. А зачем придет клиент ещё раз в отделение — ему же кроме этого заняться не чем. 
При заполнении заявки мнение клиента ничего не значит — банк сам определяет, что надо сделать клиенту для его удовлетворения и распечатывает уже состоявшийся документ, в котором галочки клиента не имеют никакого значения — проверил лично.
В общем подумайте хорошо, сколько вам не жалко времени и нервов для размещения депозита в этом банке.
",Negative
"
При попытке открыть сайт с любого устройства уже неделю в гугл хром надпись 
«Подключение не защищено
Злоумышленники могут пытаться похитить ваши данные с сайта www.universalbank.com.ua (например, пароли, сообщения или номера банковских карт)»
",Negative
"
Полторы недели, как начали поступать звонки о задолженности по кредиту у родственника, указавшего мой номер. Дважды звонил по номеру 0800507700 и просил об удалении из базы, в первый раз мне обещали «разобраться», во второй просто заявили, что удалить не могут с аргументацией, что мой номер был предоставлен заемщиком. Никакие воззвания к тому, что он не уполномочен передавать мои личные данные и моего согласия на обработку банк не получал толку не имели.
",Negative
"
Никогда не являлась и не являюсь сейчас клиентом банка Кредит Днепр, но уже в течении полугода поступают звонки с угрозами о непогашенном кредите. Поручителем не выступала, знакомых, имеющих кредит в Вашем банке тоже нет. Сегодня мною написано заявление в прокуратуру.
",Negative
"
Обслуживалась в этом банке по зарплате около 4 лет. К сожалению другой банк выбрать не могли, таковы условия работодателя были. На протяжение всех 4лет банк работал отвратительно. Ни заплатить коммуналку, ни сделать какие либо другие платежи невозможно, так как надо постоянно звонить в банк и спрашивать с какого то перепугу разрешения у них чтобы заплатить собственные деньги в том же портмоне. Про работе фри банка я вообще молчу, так как никакой работы не было вообще. Он то висел, то проводились регламентные работы, то как не понос так золотуха. Перевести деньги с карты на карту было вообще глобальной проблемой. И вот, перед самым увольнением начали приходить странные сообщения, потом на внутреннюю корпоративную почту пришло предупреждение что базу банка поперли и будьте осторожны возможны мошенничества. И пары месяцев не прошло как начали звонить якобы с кредитднепра и рассказывать что у меня там есть просроченный кредит, причем разговор был в таком тоне будто я миллиард взяла и не отдаю. Я позвонила в банк, мне начали вытирать что это я должна звонить в отдел просроченности и доказыватт что я не верблюд. Сб банка не чешется что данные которые должны быть конфиденуиальны попали в руки левых людей. Вчера опять звонили и сказала что я уже взяла кредит налом. Опять позвонила в банк. Им пофиг, они не собираются никак решать это вопрос. За ыла сказать, кредитов в этом банке у меня нет и я уже как 3 месяца в нем не обслуживаюсь. Хотелось бы ещё добавить что в нашей стране со всеми банками такая фигня. А мы типа в Европу идём, ага. Причем банк не решает проблем созданных им вообще никак.
",Negative
"
Я никогда нигде не брала кредитов, но недавно начали поступать смс и звонки якобы с банка «Кредит Днепро » о том что он передаст мой кредит в колекторскую организацию кредитэкспресс. Я уже начала подумывать о том может кто-то как-то взял на меня кредит онлайн. Как вообще происходит эта процедура? Со мной же должны были хотя бы связываться, но со мной никто не связывался! Я ничего не брала и ничего не подписывала и не собиралась
",Positive
"
постоянно звонят с угрозами, и днем и ночью, вы себя хорошо чувствуете?.. я не знал ваш банк… и теперь всем буду советовать вас обходить стороной
",Negative
"
Я не брала кредитов в вашем банке, не выступала поручителем и не вступала ни в какие отношения с вашим банком, не оставляла контактов и в целом никогда не общалась с вашими представителями. При этом мой номер телефона был передан какой-то мошеннической компании, которая представляется Кредитэкспресс и выступает от вашего имени. Данная компания осуществляет звонки в разное время с информацией, что у меня есть 4 часа на оплату (??). По телефону оставленому этими аферистами некоторые операторы откровенно хамят (это в целом их манера общения), отказываться называть свой адрес для личного выяснения подробностей, требуют подтвердить мою личность (опять же отказываясь это сделать в личном общении), угрожают дальнейшим вторжением в частную жизнь в виде постоянных обзвонив в разное время и вымогают деньги или розыск какого-то лица указавшего этот номер телефона и тд. Если ваши сотрудники не компетентны и не верифицировали номер телефона при выдаче кредитов, почему это становится проблемой посторонних людей? Или же от вашего имени работает компания мошенников и вымогателей. 
Прошу в кратчайшие сроки решить этот вопрос и принести мне извинения от того лица, которому вы передали данные за звонки во внеурочное время и хамство и угрозы операторов. Иначе, в отличии от ваших действий, я буду вынуждена обратится в правоохранительное органы и СМИ.
",Negative
"
Я не брал кредитов, и кто дал номер я не знаю, вас по судам буду таскать за то что Угрожаете и звоните по ночам
 ",Positive
"
Хоть и не являюсь клиентом банка, начала регулярно получать звонки наличии просроченного кредита. Колл-центр ничем, говорят, может, кто-то из знакомых брал кредит. При этом я не выступала поручителем, ничью личность по телефону не подтверждала. Разберитесь с этим вопросом, либо буду вынуждена обращаться в соответствующие органы.
",Negative
"
Доброго дня, я ніколи не користувався послугами вашого банку, перестаньте мені дзвонити, і створювати на мене тиск, інакше я звернусь у правоохоронні органи з записами дзвінка.
",Negative
"
Уважаемые, пожалуйста прекратите мне звонить, я никогда не обслуживался в Вашем банке! Если кто то дал Вам мой номер телефона это еще не о чем не говорит! Сколько можно???? Иначе я буду вынужден обратиться в правоохранительные органы с заявлением о Ваших действиях коллекторов или работников банка, которые оказывают на меня моральное давление. Как подтверждение к заявлению ядобавлю записи телефонного разговора.
",Negative
"
Нужен был кредит.
Направили в Теру.
Девушка Анастасия приветливая, обслужила хорошо и понятно.Пока проверяли документы попросил ее номер.Не дала! Показала лишь рабочий и горячей линии. Мотивируя тем, что у нее есть молодой человек.Но я клиент! Меня не волнует! В общем забрал карту и ушел растроеный.Решил по пить кофе, кофе обернулось коньяком.Не пойду больше в ваш банк)) А вам Анастасия должно быть стыдно))
",Positive
"
Оформил кредит 17.04.2019 года. При оформлении сказали: «У нас акция. В подарок телевизор».Сегодня (10.06.2019) был в отделении и спросил:«Как же быть с телевизором». Ответили: «Ожидайте сертификата еще нет». Почитав отзывы понял, что сертификат имеет срок годности. И понимаю, что у нас в стране обещают не только политики.
",Positive
"
Самые главные минусы банка
1. Ужасное приложение «Free Bank». В нем доступно только оплата за мобильный и перевод карта/карта. И ВСЕ! Ну серьёзно Банк Кредит Днепр, где весь потенциал и функционал Free Banka с полной версии??? Когда вы уже усовершенствоваете приложение? Даже иногда баланс показывает не корректно!!!

2. Никаких плюшек в пользование картой при расчётах в торговых точках. Даже программу лояльности «Для своих» закрыли. Дошло до того что я зарплату полностью перекидываю на карту monobank, и там ее пользуюсь как основной. Для безналичного расчёта- ДНО. А ведь почти все банки ввели программу по кэшбеку, или бонус за покупку. А тут что наличные снимай, что безналичный расчет.

3. Google Pay!!! Когда уже Вы будете поддерживать этот сервис? Боюсь, что никогда.

4. Высокие проценты по кредитам и кредитных картах. Информация о закрытие кредитной карты в УБКИ не обновляется больше месяца. Так как Приватбанк внес информацию на 3 день.
Правда банк из прошлого. 
Надеюсь, Банк Кредит Днепр, вы всё-таки будете усовершенствовать свою работу, а не заваливать клиентов спамом. Спасибо
",Negative
"
Добрый день.

При оформлении кредита в апреле 2019 г. мне было предложено воспользоваться акцией «Телевизор в подарок». 
Операционист оформив все документы, сказала что в течении 2 недель будет готова подарочная карточка и мне перезвонят.
В мае 2019 г. был звонок из номера 044..., но не успев ответить, больше не перезванивали, при этом мной был сделан звонок на горячую линии, по данному вопросу, на что операторы ответили, что они не в курсе данных событий. 
Я продолжала ждать звонка и наконец-то звонок поступил 04-06-2019 г. с отделение банка, что бы я пришла и забрала сертификат. При разговоре с представителем я указала, что 04 и 05 я работаю и уточнив смогу я подойти 06-06-2019 г., на что мне ответили, что да я могу подойти и забрать сертификат и отправиться в магазин Эльдорадо.
06-06-2019 г. забрав сертификат в банке, я отправилась в магазин, выбрав себе модель телевизора, на кассе обнаружилось, что данный сертификат не активный. Набрав горячую линию, указанную на карточке, я узнаю, что срок действия сертификата до 05-06-2019 г. в этот же день я обратилась с данным вопросом в отделении банка, на что мне ответили что все выяснят и перезвонят. В итоге ни кто не звонил. 07-06-2019 г. я снова обращаюсь в отделение, на что получаю ответ, что нужно было мне контролировать сроки получения сертификата, что я могу написать заявление и его будут рассматривать.

У меня возникает вопрос, почему при оформлении сертификата не оговаривается срок действия, то есть что он действует типа только два месяца, это развод за мои деньги? 
Смогу ли я доверять информации от сотрудников банка, как будет рассматриваться мое заявление, особенно сроки.

Хочу получить ответ на данное письмо и в кротчайшее время решить вопрос по сертификату, а это решить очень просто (выдать новый), а данный сертификат я подарю вашему руководителю.

С ув. Наталья
(097)-765-38-24
",Negative
"
Был кредит в 2016 г, закрыли его в 2017, оплатили все, что они придумали. Звонили через месяц узнать все ли хорошо и все ли проплачено. Да все хорошо. Сегодня 31.05.2019 год, приходит смс, у вас задолженность по кредиту 20.53 грн. Звоню в банк, спрашиваю от куда??? Мы не посчитали %. Что они два года % считали???? Ужасный банк…
",Negative
"
С сервисом в банке не все в порядке, в неподходящий момент, когда надо срочно перевести деньги за товар не работает FREEBANK, не отправленный платеж весит в обработке сутки и это за мои деньги положенные на счет карты. Большая текучка кадров и закрытие отделений Но это только цветочки, ягодки были впереди.
Мне были перечислены деньги на карту «portmone», в кассе банка я снял наличные с карты и как положено банк снял 0,75% т.е. 150 грн. На счету оставалось больше 1000 грн., это было подтверждено смс-ко с банка. На следующий день, хорошо что я не стал заправлять машину до полного бака, а решил это сделать позже. Кто ездит за рулем автомобиля знает, что расчет происходит после заправки полного бака. Вечером в магазине взял продукты питания, я пошел на кассу и у меня оказалось не достаточно средств на счету, т.е. я не смог заплатить 230 грн. в магазине. Начал выяснять с банком куда делись денежные средства с карты «portmone». Сначала оператор говорил, что деньги я снял в банкомате, потом выяснилось, что банк с меня снял второй раз комиссию, за снятия денег со счета в размере 998,64 грн. На следующие сутки выясняется, что это кредитные деньги банка и мне начинают нести всякую ерунду. Я понимаю, что у банка проблема с ликвидностью, но чтобы так нагло воровать у людей деньги, это уже перебор, Коломойскому еще надо поучиться у них. Со слов оператора банка деньги зачисляются на счет в течении 3х банковских дней, т.е. переведенные деньги на карту оказываются были кредитными. Вопрос кто установил мне кредит и какой у меня кредитный лимит и период? Ранее я просил в банке сделать на эту карту не большой кредит в размере 300-500 грн., банк отказал мне. Теперь выясняется, что у меня вроде бы как есть какой-то льготный кредитный период. Честного говоря, я в шоке от такого поведения банка. Такие же операции были в привате, деньги зачислялись и снимались, но чтобы так нагло тырить приват себе такого не позволял, но банку кредит днепр можно. Я директор фирмы и я знаю как перечисляются деньги на счет и как ими распоряжаться. Деньги ходят день в день, к нам на счет приходят деньги и мы их тут же отправляем за товар и заметьте это не кредитные деньги якобы банка, а деньги клиентов переведенные с карт или со счетов компаний. Банк не рекомендую, будьте осторожны, работают мошенники! И напоследок, общался с адвокатом и приняли решение подавать в суд, благо мой адвокат очень любит судиться и пока мы ни одного дела не проиграли ни с банком приват, ни с коммерческими структурами, ни с госучреждениями и даже с киевэнерго. Да суды могут долго идти, но в итоге ответчик выплачивает все издержки по судам и компенсацию морального ущерба. Мы готовы, а вот банк готов ли понести более существенные траты за украденные деньги клиентов?!?
",Negative
"
В «КредитДнепре» про слово сервис не слышали совсем. Неудобное постоянно не работающее приложение, устаревший интернет банкинг, кучу бюрократических операций(которые выполняються в течении месяца к слову) Всё это про КредитДнепр. К примеру как то раз прошло ошибочное списание по терминалу КредитДнепра с карты Приватбанка.Сотрудники банка вежливо предложили написать заявление, но после того как возьму выписку с банка эмитента подтверждающую мои слова, и в течении месяца, банк сможет вернуть мои деньги. Сумма была астрономически большая, аж 20 гривен(если память мне не подводит). Чтобы к примеру повысить лимит оплаты в интернете тоже нужно писать заявление в отделении банка, хотите сделать регулярный платеж-пишите заявление. Хотите поменять пароль в интернет-банкинге оставьте заявление(слава Богу, можно по телефону)
Из плюсов могу назвать не плохие ставки по депозитам, и отзывчивость сотрудников.
",Negative
"
Сегодня последний день оплаты по кредиту, звонят мне по 10 раз, моим родственникам, коллегам, опозорили конкретно, что это такое????? это даже не просрочка, даже 1 дня нет!!! позор какой, я прекрасно помню, но такое отношение… пришлите смс письмо на почту, но всем звонить это уж совсем… слов нет
",Negative
"
Не связывайтесь с этим банком!

Банк с клиентами работает по универсальному банковскому договору. В этом договоре есть пункт: «4.6.2. Зарахування на Рахунок Клієнта грошових коштів безготівковим шляхом здійснюється на підставі електронних розрахункових документів, що надходять до Банку протягом Операційного дня, у день їх отримання», те они должны зачислять деньги на карту клиента в течении одного рабочего дня (как монобанк, приватбанк): требования НБУ до трех дней, но в договоре прописан один день, те в течении операционного дня. 
В моем случае зачисление произошло на третий день (перечислили мне с монобанка на карту «кредит днепр» средства) и из-за этого карта «вышла» со льготного периода и банк начислил мне %. На гарячей линии в течении месяца консультанты утверждали, что карта все-же во льготном периоде, причем то одно говорили, то другое. Я высчитал до копейки долг банку и пополнил карту без вычита незаконно начисленных процентов (519,53 грн)

Звонят периодически коллекторы какие-то от имени банка — посылаю их культурно:)
Просьба банку: подайте на меня в суд: давайте доведем дело до логического завершения: будет создан прецидент, где именем Украины будет указано наконец-то, что процессинговый центр в банке работает не по условиям Универсального договора. И обманутые клиенты смогут возместить незаконно насчитанные %.
",Negative
"
07.05.2019 оплачивала через сайт Киевстар мобильную связь, сообщения о том что деньги не попали не било никакого. Когда 8 мая я поняла что мобильная связь не пополнена, я начала звонить. Мне оператор сообщил что да деньги зависли и заблокированы в связи с тем что были проблемы в банке. Но никаких сообщений от банка не поступало и по остатку денег нет и на карточке. Вопрос почему со своими предложениями на кредитные лимиты банк просто задалбывает, а о том что деньги где-то там на
каком то счете непонятно каком заблокированы ни звука, расчитано на клиентов которые не отслеживают свои движения.8 мая мне оператор сообщил что деньги если в течении 5 банковских дней не розблокируются то уже через 30 дней только они вернутса на мою карточку таковы условия договора.Вы знаете без 75 грн. я как-то проживу 30 дней, а если бы это было 5000 грн. пересмотрите условия почему 30 дней?
",Negative
"
В отделении не дают полную информацию. Номер карточки, если вы потеряли вы не узнаете даже в личном кабинете. Деньги на карте аваля но на кредит они переходят в течение 3 рабочих дней и за эти дни платите Вы!!! Операторы дерзкие!!! Не при каких условиях не рекомендую этот банк!!! Ужас!
",Negative
"
Зібралися з дружиною відкрити вклад у цьому банку — у дружина зарплатна карта. Пішла вона у відділення з паспортом і кодом — відкрийте мені валютний рахунок. Відстояла пів години. Спеціаліст каже: а навіщо ви сюди прийшли, відкриєте вдома в кабінеті. Далі як в казці вона шукала, не знайшла, я шукав — не знайшов, кабінет вперто відправляє у відділення з паспортом і кодом.… Подзвонили у службу підтримки і замість того щоб розказати як користуватися кабінетом, ми проходили телефонну ідентифікацію особи…
Вирішили відкрити вклад у банку де поменше оленів працює…
Не рекомендую.
 ",Negative
"
Так, как в банкоматах этого уважаемого банка можно встретить только такие купюры, как «сотки» и «двухсотки» предлагаю переименовать этот банк, на «Крузак». 
Банк «Крузак» — всегда надёжные «двухсотки» и проверенные временем «сотки».
",Negative
"
Звернулася у центральне відділення Райффайзенбанк Аваль м. Тернополя з наступним питанням: мій син перебуває на навчанні в Канаді з 2017р. Має відкритий рахунок та картку Райффайзенбанк Аваль. Певний час користувався нею в Канаді, але після відмови від послуг Київстару (має канадський номер мобільного телефону), немає доступу до інтернет-банкінгу. Попросив мене з'ясувати залишок коштів на рахунку та можливість або поновлення доступу до інтернет-банкінгу, або закриття рахунку. Маю нотаріальну довіреність від сина, видану у 2017 році, де вказано, що він довіряє мені представляти його інтереси в усіх банківських установах та розпоряджатися всіма його банківськими рахунками. 
Мало того, що я вистояла в черзі до «спеціаліста», тому що робота з клієнтами побудована жахливо! 5 «спеціалістів», з яких 2 мають інші завдання(!!!), 1 пішла на обіді та 6 клієнтів в черзі! Ще більший подив у мене виникла «кваліфікація» цих «спеціалістів»!!! Виявляється, що в довіреності МАЄ БУТИ ВКАЗАНИЙ НОМЕР РАХУНКУ, яким я можу розпоряджатися!!! Ці зміни в так звану «політику банку» були внесені рік тому. Цікаво, ми при оформленні довіреності в 2017р. повинні були про це знати!?!? А з 2020р. рахунки змінені і мають тепер формат системи IBAN- це ми також повинні були передбачити в 2017р.?!?! Виявляється, що інструкція банку має більшу вагу, ніж нотаріально засвідчена довіреність!!! Ситуації бувають різні, і дійсно клієнтоорієнтований банк має вникнути і допомогти, а не тупо посилатися на інструкцію. Ця обмеженість працівників банку різного рівня вражає!!! Нікому не пораджу мати справу з Райффайзенбанк Аваль!!!
",Negative
"
Шановне керівництво банку, мій коментар не є скаргою, скоріше — констатація прикрого факту. Протягом більше десятка років є клієнтом вашого банку, маю зарплату, кредитну картки, закритий споживчий кредит. 27.01.2020 р. ввечері, під час перевірки своїх карток в інтернет банкінгу виявила, що вони пропали, тобто було написано, що у мене їх немає. Оператор гарячої лінії, перевіривши, дала пояснення, що на мої картки: зарплату, кредитну накладений арешт приватним виконавцем Тетяною Леонідівною і маю ій дзвонити і з'ясовувати, чому і за що. Наступного дня, починаючи з ранку, на жоден дзвінок приватний виконавець не відповіла. Дякувати ще одному вашому оператору, дізналася, хоча б, де взяти інформацію. На сайті Міністерства юстиції знайшла свої данні в Єдиному реєстрі боржників, за номером ВП дізналася, що стягувачем є банк Форвард. Так, у мене були і є з цім банком проблеми, тому що замість конструктивного діалогу — погрози, дзвінки на телефони співробітникам, номери яких я і сама не знаю і т. п… Я розумію, що це є моєю проблемою. Інститут приватних виконавців для нас є новим і пересічний громадянин на ньому геть не обізнаний. Ваш банк разом із приватним нотаріусом Незнайко Н. М. та приватним виконавцем Павелків Т. Л. позбавили мене (не підприємця, не високопосадовця, не депутата, які мають власних юристів), звичайного вчителя, єдиного джерела існування-заробітної плати. Я розумію, що попереджати ніхто і буде, але прикро, що банк жодним чином не захищає своїх клієнтів, або, власне, тільки таких як я.
",Negative
"
Уважаемый Райффайзен Банке Аваль.
Являюсь вашим клиентом по зарплатному проекту уже так лет 5-6.
Мне уже надоели ваши предложения по поводу кредитов и кредиток. Зачем Вы вводите меня в заблуждение а точнее просто врете?
У вас же есть вся информация о каждом клиенте. Я имею прописку оккупированной территории и вы же прекрасно знаете, что кредит в любом виде, хоть наличные или кредитная карта, вы мне не оформите никогда, но вы все равно упорно предлагаете эти услуги. Или вы думаете, что по желанию ваших операторов я побегу оформлять справку переселенца? А вам не кажется, что этим действием вы как бы не очень то и честно поступаете ко мне и таким как я. А если глобально посмотреть на эту ситуацию то это получается как бы дискриминация. Я Украинец с большой буквы и не считаю, что должен вам предоставлять какие то еще справки. Если вы такие правильные то будьте честными до конца и разместите у себя на сайте официальную информацию о том, что кредитные продукты доступны клиентам с пропиской оккупированной территории только со справкой переселенца. Буду благодарен за комментарии. С уважением, Виктор.
",Negative
"
Грубости отдела задолженности вообще зашкаливает. Сначала говорят одно, потом другое. В обеденный перерыв касса не работает. Грубят, угрожают. И главное, что, это ваши проблемы, что вы от нас хотите. Ладно, если бы я был злостным неплательщиком, а так заблокировали счет и говорят, что это ваши проблемы, как хотите так и вносите деньги. Я в Укрсиббе работал, там такого не було. Аваль даже хуже чем Приват. Никому не советую пользоваться его услугами
",Negative
